periodic_issue,periodic_url,periodic_url_programme,periodic_date,is_programme
"Вечерняя Москва, газета Московского городского комитета ВКП(б) и Моссовета, 1947, № 25 (7001), 30 января",https://electro.nekrasovka.ru/books/6164075/pages/1,https://api.electro.nekrasovka.ru/api/books/6164075/pages/4/img/original,1947/1/30,1
"Вечерняя Москва, газета Московского городского комитета ВКП(б) и Моссовета, 1947, № 27 (7003), 1 февраля",https://electro.nekrasovka.ru/books/6164076/pages/1,https://api.electro.nekrasovka.ru/api/books/6164076/pages/4/img/original,1947/2/1,0
"Вечерняя Москва, газета Московского городского комитета ВКП(б) и Моссовета, 1947, № 28 (7004), 3 февраля",https://electro.nekrasovka.ru/books/6164079/pages/1,https://api.electro.nekrasovka.ru/api/books/6164079/pages/4/img/original,1947/2/3,1
"Вечерняя Москва, газета Московского городского комитета ВКП(б) и Моссовета, 1947, № 29 (7005), 4 февраля",https://electro.nekrasovka.ru/books/6164080/pages/1,https://api.electro.nekrasovka.ru/api/books/6164080/pages/4/img/original,1947/2/4,1
"Вечерняя Москва, газета Московского городского комитета ВКП(б) и Моссовета, 1947, № 30 (7006), 5 февраля",https://electro.nekrasovka.ru/books/6164083/pages/1,https://api.electro.nekrasovka.ru/api/books/6164083/pages/4/img/original,1947/2/5,1
"Вечерняя Москва, газета Московского городского комитета ВКП(б) и Моссовета, 1947, № 31 (7007), 6 февраля",https://electro.nekrasovka.ru/books/6164085/pages/1,https://api.electro.nekrasovka.ru/api/books/6164085/pages/4/img/original,1947/2/6,1
"Вечерняя Москва, газета Московского городского комитета ВКП(б) и Моссовета, 1947, № 32 (7008), 7 февраля",https://electro.nekrasovka.ru/books/6164086/pages/1,https://api.electro.nekrasovka.ru/api/books/6164086/pages/4/img/original,1947/2/7,0
"Вечерняя Москва, газета Московского городского комитета ВКП(б) и Моссовета, 1947, № 33 (7009), 8 февраля",https://electro.nekrasovka.ru/books/6164088/pages/1,https://api.electro.nekrasovka.ru/api/books/6164088/pages/4/img/original,1947/2/8,0
"Вечерняя Москва, газета Московского городского комитета ВКП(б) и Моссовета, 1947, № 34 (7010), 9 февраля",https://electro.nekrasovka.ru/books/6164090/pages/1,https://api.electro.nekrasovka.ru/api/books/6164090/pages/4/img/original,1947/2/9,0
"Вечерняя Москва, газета Московского городского комитета ВКП(б) и Моссовета, 1947, № 35 (7011), 10 февраля",https://electro.nekrasovka.ru/books/6164093/pages/1,https://api.electro.nekrasovka.ru/api/books/6164093/pages/4/img/original,1947/2/10,1
"Вечерняя Москва, газета Московского городского комитета ВКП(б) и Моссовета, 1947, № 36 (7012), 11 февраля",https://electro.nekrasovka.ru/books/6164095/pages/1,https://api.electro.nekrasovka.ru/api/books/6164095/pages/4/img/original,1947/2/11,1
"Вечерняя Москва, газета Московского городского комитета ВКП(б) и Моссовета, 1947, № 37 (7013), 12 февраля",https://electro.nekrasovka.ru/books/6164096/pages/1,https://api.electro.nekrasovka.ru/api/books/6164096/pages/4/img/original,1947/2/12,1
"Вечерняя Москва, газета Московского городского комитета ВКП(б) и Моссовета, 1947, № 38 (7014), 13 февраля",https://electro.nekrasovka.ru/books/6164099/pages/1,https://api.electro.nekrasovka.ru/api/books/6164099/pages/4/img/original,1947/2/13,1
"Вечерняя Москва, газета Московского городского комитета ВКП(б) и Моссовета, 1947, № 39 (7015), 15 февраля",https://electro.nekrasovka.ru/books/6164100/pages/1,https://api.electro.nekrasovka.ru/api/books/6164100/pages/4/img/original,1947/2/15,0
"Вечерняя Москва, газета Московского городского комитета ВКП(б) и Моссовета, 1947, № 40 (7016), 17 февраля",https://electro.nekrasovka.ru/books/6164102/pages/1,https://api.electro.nekrasovka.ru/api/books/6164102/pages/4/img/original,1947/2/17,1
"Вечерняя Москва, газета Московского городского комитета ВКП(б) и Моссовета, 1947, № 41 (7017), 18 февраля",https://electro.nekrasovka.ru/books/6164105/pages/1,https://api.electro.nekrasovka.ru/api/books/6164105/pages/4/img/original,1947/2/18,1
"Вечерняя Москва, газета Московского городского комитета ВКП(б) и Моссовета, 1947, № 42 (7018), 19 февраля",https://electro.nekrasovka.ru/books/6164106/pages/1,https://api.electro.nekrasovka.ru/api/books/6164106/pages/4/img/original,1947/2/19,1
"Вечерняя Москва, газета Московского городского комитета ВКП(б) и Моссовета, 1947, № 43 (7019), 20 февраля",https://electro.nekrasovka.ru/books/6164250/pages/1,https://api.electro.nekrasovka.ru/api/books/6164250/pages/4/img/original,1947/2/20,0
"Вечерняя Москва, газета Московского городского комитета ВКП(б) и Моссовета, 1947, № 44 (7020), 21 февраля",https://electro.nekrasovka.ru/books/6164253/pages/1,https://api.electro.nekrasovka.ru/api/books/6164253/pages/4/img/original,1947/2/21,0
"Вечерняя Москва, газета Московского городского комитета ВКП(б) и Моссовета, 1947, № 45 (7021), 22 февраля",https://electro.nekrasovka.ru/books/6164255/pages/1,https://api.electro.nekrasovka.ru/api/books/6164255/pages/4/img/original,1947/2/22,0
"Вечерняя Москва, газета Московского городского комитета ВКП(б) и Моссовета, 1947, № 46 (7022), 24 февраля",https://electro.nekrasovka.ru/books/6164257/pages/1,https://api.electro.nekrasovka.ru/api/books/6164257/pages/4/img/original,1947/2/24,1
"Вечерняя Москва, газета Московского городского комитета ВКП(б) и Моссовета, 1947, № 47 (7023), 25 февраля",https://electro.nekrasovka.ru/books/6164259/pages/1,https://api.electro.nekrasovka.ru/api/books/6164259/pages/4/img/original,1947/2/25,1
"Вечерняя Москва, газета Московского городского комитета ВКП(б) и Моссовета, 1947, № 48 (7024), 26 февраля",https://electro.nekrasovka.ru/books/6164261/pages/1,https://api.electro.nekrasovka.ru/api/books/6164261/pages/4/img/original,1947/2/26,0
"Вечерняя Москва, газета Московского городского комитета ВКП(б) и Моссовета, 1947, № 49 (7025), 27 февраля",https://electro.nekrasovka.ru/books/6164263/pages/1,https://api.electro.nekrasovka.ru/api/books/6164263/pages/4/img/original,1947/2/27,1
"Вечерняя Москва, газета Московского городского комитета ВКП(б) и Моссовета, 1947, № 50 (7026), 28 февраля",https://electro.nekrasovka.ru/books/6164265/pages/1,https://api.electro.nekrasovka.ru/api/books/6164265/pages/4/img/original,1947/2/28,0
"Вечерняя Москва, газета Московского городского комитета ВКП(б) и Моссовета, 1947, № 51 (7027), 1 марта",https://electro.nekrasovka.ru/books/6164267/pages/1,https://api.electro.nekrasovka.ru/api/books/6164267/pages/4/img/original,1947/3/1,0
"Вечерняя Москва, газета Московского городского комитета ВКП(б) и Моссовета, 1947, № 52 (7028), 3 марта",https://electro.nekrasovka.ru/books/6164269/pages/1,https://api.electro.nekrasovka.ru/api/books/6164269/pages/4/img/original,1947/3/3,1
"Вечерняя Москва, газета Московского городского комитета ВКП(б) и Моссовета, 1947, № 54 (7030), 5 марта",https://electro.nekrasovka.ru/books/6164270/pages/1,https://api.electro.nekrasovka.ru/api/books/6164270/pages/4/img/original,1947/3/5,1
