person_id,person_name,IMDb_ID
per0002144,Mad Jack Churchill,nm5147369
per0002145,Noble Blake,nm0086677
per0002146,Chick Alexander,nm0018320
per0002147,Adelaide Hall,nm0355263
per0002148,John Justin,nm0433188
per0002149,Varvara Massalitinova,nm0557127
per0002150,L. Maculevich,nm3068191
per0002151,Aleksandr Baranov,nm0052992
per0002152,Anatoliy Granik,nm0335137
per0002153,Aleksandr Putko,nm0700662
per0002154,M. Shveizer,nm3068260
per0002155,E. Mamaev,nm0540986
per0002156,Aleksei Lyarsky,nm0527905
per0002157,Vyacheslav Novikov,nm6646935
per0002158,Vladimir Maslatsov,nm0556475
per0002159,Sergey Tikhonravov,nm0863153
per0002160,V. Korochentchikov,nm0466538
per0002161,Valentin Korneyev,nm0466458
per0002162,B. Radkevich,nm0705663
per0002163,Elizaveta Alekseeva,nm0017974
per0002164,A. Lebedev,nm0495521
per0002165,Aleksandr Timontayev,nm0863768
per0002166,Konstantin Chugunov,nm0161034
per0002167,Ye. Seleznyov,nm0783090
per0002168,Ivan Kudryavtsev,nm0473809
per0002169,V. Terentyev,nm0855505
per0002170,Nadezhda Berezovskaya,nm0073669
per0002171,Darya Zerkalova,nm0955064
per0002172,Paul Baratoff,nm0053089
per0002173,Tommy Ladd,nm0480481
per0002174,Loretta Young,nm0949835
per0002175,Shepperd Strudwick,nm0791805
per0002176,Holmes Herbert,nm0378555
per0002177,Dean Jagger,nm0415591
per0002178,Bonnie Irma Dane,nm0199298
per0002179,John Elliott,nm0254502
per0002180,Ann E. Todd,nm0002896
per0002181,Ludmila Toretzka,nm0867961
per0002182,Billy Ray,nm0712757
per0002183,Otto Kruger,nm0472603
per0002184,Edward Van Sloan,nm0888000
per0002185,Eugenie Leontovich,nm0503122
per0002186,Vitaliy Illich,nm8311904
per0002187,Nikolay Dmitriyev,nm8311905
per0002188,Pavel Kolobov,nm11100098
per0002189,Aleksandra Fomina,nm8266523
per0002190,Elena Granovskaya,nm0335206
per0002191,Stepan Ponomarenko,nm7798226
per0002192,Aleksandr Chepurnov,nm3698198
per0002193,Yevgeniy Goryunov,nm1136292
per0002194,Nina Olkhina,nm0647290
per0002195,Aleksandr Sokolov,nm0812457
per0002196,Anna Nikritina,nm0631980
per0002197,Yevgeniy Ivanov,nm8263847
per0002198,Viktor Chaynikov,nm0149779
per0002199,Ivan Yefremov,nm0947233
per0002200,Arkadi Kislyakov,nm0457297
per0002201,Vyacheslav Leshchyov,nm0503909
per0002202,Mikhail Bolduman,nm0092849
per0002203,Viktor Lazarev,nm0493735
per0002204,Valentin Shcheglov,nm7239891
per0002205,Yelena Kuzmina,nm0476802
per0002206,Aleksandr Kulakov,nm0474422
per0002207,Natalya Fausek,nm0269233
per0002208,Nataliya Gebdovskaya,nm4580123
per0002209,Anna Dmokhovskaya,nm0229416
per0002210,Lyubov Sveshnikova,nm0841235
per0002211,Stepan Shagaida,nm0787395
per0002212,Boris Bezgin,nm0080078
per0002213,Ivan Matveyev,nm0560620
per0002214,Ivan Bondar,nm0094072
per0002215,Olga Shaganova-Obraztsova,nm0787400
per0002216,Mikhail Dagmarov,nm0196792
per0002217,Vasiliy Krasnoshchyokov,nm1918675
per0002218,Aleksandr Shchagin,nm0787405
per0002219,Tamara Adelgeym,nm0011799
per0002220,R. Khairova,nm1058684
per0002221,Aleksandr Orlov,nm0650108
per0002222,Tatyana Kondrakova,nm0464938
per0002223,Yekaterina Sobol,nm13901773
per0002224,Vitaliy Kilchevskiy,nm1593478
per0002225,Tamara Pavlotskaya,nm1593707
per0002226,Tamara Glebova,nm0322383
per0002227,Glikeriya Bogdanova-Chesnokova,nm0091649
per0002228,Sergei Kalinin,nm0435818
per0002229,Nina Dintan,nm0227841
per0002230,Anastasiya Kozhevnikova,nm1143426
per0002231,Mariya Sapozhnikova,nm0764634
per0002232,Aleksandr Denisov,nm7430801
per0002233,Lidiya Ryumina,nm0753490
per0002234,Tatyana Strukova,nm0506262
per0002235,Lev Potyomkin,nm0693487
per0002236,Ye. Terentyeva,nm0855510
per0002237,Grigoriy Sharayev,nm15062233
per0002238,Mariya Kravchunovskaya,nm0470401
per0002239,S. Lavrentyev,nm0492235
per0002240,Lavrenti Masokha,nm0556563
per0002241,Vera Shershnyova,nm0792756
per0002242,Aleksei Popov,nm0691322
per0002243,N. Nirov,nm0632573
per0002244,Olga Tretyakova,nm0872312
per0002245,S. Yablokov,nm0944751
per0002246,David Gutman,nm0349629
per0002247,Yuri Yuryev,nm0951051
per0002248,Nikolai Vitovtov,nm0900096
per0002249,Mariya Strelkova,nm0834225
per0002250,A. Adelung,nm0011886
per0002251,Olga Bazanova,nm0063295
per0002252,Robert Erdman,nm0947572
per0002253,Marya Ivanovna,nm0412127
per0002254,Leonid Utyosov,nm0882607
per0002255,M. Skavronskaya,nm1469016
per0002256,Giorgi Davitashvili,nm0205769
per0002257,Ivane Perestiani,nm0673375
per0002258,V. Lukianov,nm1030993
per0002259,Yakov Malyutin,nm0590756
per0002260,Faina Shevchenko,nm0792922
per0002261,Dodo Chichinadze,nm0157202
per0002262,Vera Okuneva,nm1699513
per0002263,Emanuel Apkhaidze,nm0008790
per0002264,Vladimir Batalov,nm0060695
per0002265,Nikolai Nademsky,nm0618858
per0002266,Mikhail Dubrava,nm1595831
per0002267,A. Mazurin,nm1596263
per0002268,N. Kakharinov,nm1596093
per0002269,Leonid Rakhlenko,nm0707553
per0002270,Grigory Mikhaylov,nm0586439
per0002271,M. Bakhurin,nm11816292
per0002272,Anatoliy Nikitin,nm0631703
per0002273,V. Badalyan,nm1341841
per0002274,Andrey Miroshnichenko,nm1698974
per0002275,Sofiya Giatsintova,nm0157097
per0002276,Roman Yurev-Lunts,nm0951097
per0002277,Fyodor Blazhevich,nm0088019
per0002278,Svetlana Bogolyubova,nm0091883
per0002279,A. Sobolev,nm7388957
per0002280,Georgiy Belnikevich,nm0067912
per0002281,A. Mansvetov,nm0544018
per0002282,Garri Musheghyan,nm0615679
per0002283,Vladimir Sushchinskiy,nm8842130
per0002284,M. Chepel,nm1237388
per0002285,Aleksandre Imedashvili,nm0408164
per0002286,Lado Gvishiani,nm0350294
per0002287,Victor Gamkrelidze,nm0303955
per0002288,Sepe Lortkipanidze,nm0521195
per0002289,Nato Vachnadze,nm0882918
per0002290,Vasiliy Matov,nm0559284
per0002291,Nutsa Chkheidze,nm0158502
per0002292,Piotr Morskoy,nm0607713
per0002293,Ye. Chesnokova,nm0156259
per0002294,Leonid Alekseev,nm0017936
per0002295,Igor Maleyev,nm0539446
per0002296,Lev Abramov,nm12719757
per0002297,G. Novikov,nm7369754
per0002298,L. Sharapova,nm7369755
per0002299,Yuri Zakrevsky,nm6739613
per0002300,G. Geyman,nm7369757
per0002301,Nina Ter-Osipyan,nm0855369
per0002302,V. Matytsin,nm7369758
per0002303,A. Visente,nm7369753
per0002304,Vasiliy Chudakov,nm0160992
per0002305,Iosif Samarin-Elsky,nm1204085
per0002306,R. Kamass,nm12026613
per0002307,Ivan Sizov,nm0803489
per0002308,Nikolay Monakhov,nm1504966
per0002309,Fyodor Grigoryev,nm0341926
per0002310,D. Tarasov,nm1116053
per0002311,Igor Doronin,nm0233967
per0002312,Lev Fenin,nm0271846
per0002313,Serafim Kozminskiy,nm11404991
per0002314,Boris Dobronravov,nm0229808
per0002315,Antonina Maksimova,nm0538783
per0002316,Pavel Yudin,nm0950668
per0002317,Aga-Rza Kuliyev,nm0474533
per0002318,Aleksandr Kepinov,nm0449110
per0002319,Dmitriy Zolts,nm0957761
per0002320,Viktor Arkasov,nm0035036
per0002321,Garen Zhukovskaya,nm0955873
per0002322,Rostislav Ivitsky,nm1165330
per0002323,B. Sveshnikov,nm1579510
per0002324,S. Samulchik,nm1579421
per0002325,Nikita Ilchenko,nm1165274
per0002326,Paladi Belokon,nm1163317
per0002327,Walter Brennan,nm0000974
per0002328,Eric Roberts,nm0731079
per0002329,Carl Benton Reid,nm0717203
per0002330,Esther Dale,nm0197689
per0002331,Ann Carter,nm0141466
per0002332,Martin Kosleck,nm0467170
per0002333,Tonio Selwart,nm0783615
per0002334,Jane Withers,nm0936730
per0002335,Ann Harding,nm0362267
per0002336,Farley Granger,nm0335048
per0002337,Erich von Stroheim,nm0002233
per0002338,Ruth Nelson,nm0625724
per0002339,Paul Guilfoyle,nm0002116
per0002340,Dana Andrews,nm0000763
per0002341,Walter Huston,nm0404158
per0002342,Peter Pohlenz,nm0688372
per0002343,Ivan Shtraukh,nm0795499
per0002344,Yuri Korvin-Krukovsky,nm0466817
per0002345,Fyodor Slavskiy,nm0805618
per0002346,Nikoloz Shengelaia,nm0790828
per0002347,F. Nikolayev,nm0631833
per0002348,Natalya Razumova,nm0713675
per0002349,Konstantin Dmitriev,nm15488204
per0002350,N. Sholkovsky,nm0794800
per0002351,Viktor Latyshevskiy,nm0490469
per0002352,Dandaviin Chimed-Osor,nm2751094
per0002353,Bato-Ochir Danzan,nm0061212
per0002354,Buuchin Jigmiddorj,nm2750457
per0002355,Yondongiin Sharavdoo,nm2750351
per0002356,Luvsanzhamtsyn Tsogzolmaa,nm2746143
per0002357,Bilgeegiin Mizhiddorj,nm2746450
per0002358,Zunduin Tsendekhuu,nm2746263
per0002359,Chultem Jamts,nm2751264
per0002360,Nyamin Tsegmed,nm0956377
per0002361,Ichinkhorloo,nm2733801
per0002362,Dshambaagijn Lubsandshamdz,nm1149797
per0002363,Chimidiin Tseveen,nm2749608
per0002364,Namsangiin Yeondongsambu,nm2749896
per0002365,Dambyn Damdinsuren,nm2748698
per0002366,Gombozhavyn Gombosuren,nm2750156
per0002367,Tsegmid Tsagaan,nm1151821
per0002368,Chimidiyn Dolgosuren,nm2496710
per0002369,Ayuuryn Tserendendev,nm2736988
per0002370,Lyudmila Sadikova,nm5264645
per0002371,Nadezhda Yefimova,nm0947225
per0002372,Nina Petropavlovskaya,nm0678115
per0002373,Vera Orlova,nm0650153
per0002374,Mariya Volkova,nm0901544
per0002375,Nikolay Sergeev,nm0785108
per0002376,Anatoliy Eliseev,nm0947356
per0002377,A. Skvortsova,nm7668611
per0002378,Viktor Koltsov,nm0464436
per0002379,Mariya Tomkevich,nm7668609
per0002380,Pavel Kiyansky,nm0457949
per0002381,A. Andriyenko-Zemskov,nm1854391
per0002382,Yuri Grammatikati,nm0334551
per0002383,Ivan Kozlov,nm0468909
per0002384,Vladimir Sinev,nm0801845
per0002385,Nikolay Parfyonov,nm0661419
per0002386,Sergey Chekan,nm0154997
per0002387,Andrey Petrov,nm0678156
per0002388,Sasha Guskov,nm0348890
per0002389,Rudolf Pankov,nm0659586
per0002390,Yuri Yankin,nm0946133
per0002391,Grigori Pluzhnik,nm0687726
per0002392,Stanislav Chekan,nm0154998
per0002393,Aleksandr Morozov,nm8337597
per0002394,V. Zubaryev,nm0958236
per0002395,Vladimir Ferapontov,nm0272191
per0002396,Vladimir Tikhonov,nm0863145
per0002397,Aleksandra Popova,nm0306699
per0002398,Li Den Ten,nm0508328
per0002399,Yuliya Tsay,nm0874644
per0002400,Ivan Koval-Samborsky,nm0468288
per0002401,N. Poplavsky,nm0691297
per0002402,Ir. Kan,nm0437007
per0002403,Boris Erdman,nm0258737
per0002404,Ivan Bersenev,nm0077747
per0002405,Misa Mirkovic,nm0592420
per0002406,Stane Cesnik,nm1237374
per0002407,I. Cesar,nm6845212
per0002408,Braslav Borozan,nm0097289
per0002409,Ljubisa Jovanovic,nm0431275
per0002410,Bojan Stupica,nm0836265
per0002411,Vjekoslav Afric,nm0012744
per0002412,Vladimir Skrbinsek,nm0804838
per0002413,Olivera Markovic,nm0548664
per0002414,Dragutin Todic,nm0865345
per0002415,T. Likar,nm6845210
per0002416,Boris Svoboda,nm1408041
per0002417,Grigori Kirillov,nm0456389
per0002418,Adolf Heusinger,nm15762335
per0002419,Rudolf Hess,nm0381523
per0002420,Robert Falco,nm0265939
per0002421,Heinrich Himmler,nm0385441
per0002422,Wilhelm Frick,nm0294804
per0002423,Francis Biddle,nm0081144
per0002424,Alfred Jodl,nm0423513
per0002425,Hans Frank,nm0290950
per0002426,David Maxwell Fyfe,nm1159701
per0002427,Robert Jackson,nm0413984
per0002428,Joseph Goebbels,nm0324305
per0002429,Boris Efimov,nm1649470
per0002430,Karl Dönitz,nm0246872
per0002431,Henri Donnedieu de Vabres,nm0232647
per0002432,V.A. Orlov,nm0650132
per0002433,Klavdiya Yelanskaya,nm0947335
per0002434,Aleksandr Cheban,nm0154775
per0002435,Angelina Stepanova,nm0826786
per0002436,Vasili Kachalov,nm0434148
per0002437,N.V. Popova,nm0691384
per0002438,Olga Knipper-Chekhova,nm0461179
per0002439,Aleksey Maksimov,nm0538764
per0002440,Osip Shakhet,nm3806042
per0002441,Evgeniya Gorkusha,nm0331002
per0002442,Yevgeni Cherni,nm2652103
per0002443,Vyacheslav Gomolyaka,nm0327146
per0002444,Vasiliy Dashenko,nm0201981
per0002445,Anna Komolova,nm0464720
per0002446,Varvara Zhuravlyova,nm3155967
per0002447,Aleksandr Zagorsky,nm7346660
per0002448,Mariya Sinelnikova,nm0784053
per0002449,Semyon Khmara,nm0451692
per0002450,Alexander Granach,nm0334603
per0002451,S. Kelesidi,nm0464031
per0002452,Yevgeniya Rogulina,nm0737420
per0002453,Lyalya Chyornaya,nm0161597
per0002454,Zinaida Kvyatkovskaya,nm0477020
per0002455,Tamara Sukova,nm0837783
per0002456,L. Oreshkin,nm1688441
per0002457,Arkady Raykin,nm0707430
per0002458,Valentin Arkhipenko,nm1144810
per0002459,Yekaterina Melentyeva,nm0577618
per0002460,Yuri Solntsev,nm3065648
per0002461,Liviy Shchipachyov,nm1665426
per0002462,Nikolai Annenkov,nm0030332
per0002463,Boris Yasen,nm0946567
per0002464,Marina Kovalyova,nm0468342
per0002465,Vladimir Pimenov,nm0683705
per0002466,Aleksei Feona,nm0272172
per0002467,M. Shelkovsky,nm0791128
per0002468,S. Leontyev,nm0503132
per0002469,Natalya Gitserot,nm0321193
per0002470,Nikolay Teleshov,nm1245973
per0002471,V. Savitsky,nm6218082
per0002472,Viktoriya Germanova,nm8788171
per0002473,Emiliya Milton,nm0590662
per0002474,Grigoriy Lyubimov,nm0529389
per0002475,Gleb Rozhdestvenskiy,nm3604638
per0002476,Vasili Kovrigin,nm0468435
per0002477,Aleksandr Khokhlov,nm0451743
per0002478,Nikolai Aparin,nm0031964
per0002479,Ruben Simonov,nm0800661
per0002480,Boris Olenin,nm0646282
per0002481,Pavel Gaideburov,nm0301150
per0002482,K. Ignatov,nm0407208
per0002483,A. Orzhitskaya,nm0651466
per0002484,Nikolai Khodotov,nm0451723
per0002485,Ksenia Moskalenko,nm1126875
per0002486,Ye. Luzhski,nm0527781
per0002487,P. Elskiy,nm0255666
per0002488,S. Barmichev,nm0055320
per0002489,G. Borovkov,nm0097247
per0002490,Gennadiy Dudnik,nm0240188
per0002491,Afanasi Belov,nm2864734
per0002492,Mikhail Belousov,nm0069454
per0002493,N. Dubravin,nm7217838
per0002494,Edward G. Robinson,nm0000064
per0002495,Anatoliy Stepanov,nm0826762
per0002496,Gavriil Belov,nm1370137
per0002497,Afanasi Belov,nm0069462
per0002498,Vladislav Bush,nm0124221
per0002499,Vasili Bokarev,nm0092566
per0002500,Nadezhda Cherednichenko,nm0155757
per0002501,Daniil Pokras,nm0688716
per0002502,N. Tiberg,nm1127712
per0002503,Emil Gilels,nm1125988
per0002504,Lidiya Ruslanova,nm0750849
per0002505,Tatyana Oppengeim,nm1126995
per0002506,M. Kharitonova,nm1126389
per0002507,Yevgeni Mravinsky,nm0610667
per0002508,Vakhtang Chabukiani,nm0149356
per0002509,M. Dudko,nm0240090
per0002510,Galina Ulanova,nm0880363
per0002511,Dmitri Pokras,nm1127125
per0002512,Ya. Faier,nm1125849
per0002513,Sergey Koren,nm0466173
per0002514,Sydir Kovpak,nm12133920
per0002515,Nikita Khrushchev,nm0451979
per0002516,Semyon Rudnev,nm12133922
per0002517,Evgeniy Paton,nm12133919
per0002518,Oleksiy Fyodorov,nm12133921
per0002519,Yefim Altus,nm0023075
per0002520,Sergei Kurilov,nm0475721
per0002521,N. Raiskaya-Dore,nm0707203
per0002522,Yevgeny Pankov,nm1228535
per0002523,Aleksandr Polibin,nm0689086
per0002524,Ye. Antonova,nm0031474
per0002525,Aleksandr Sobolev,nm0811854
per0002526,Lydia Lipskerova,nm1499755
per0002527,Klavdiya Polovikova,nm0689827
per0002528,Lev Snezhnitsky,nm0794641
per0002529,Katya Ivanova,nm1497812
per0002530,S. Zamskiy,nm7392768
per0002531,F. Skuratov,nm2617014
per0002532,Georgiy Petrovskiy,nm6284115
per0002533,Vladimir Van-Zo-Li,nm0879638
per0002534,Vladimir Mitin,nm4285489
per0002535,Igor But,nm0124638
per0002536,Sergey Dneprov,nm0229431
per0002537,Varvara Remizova,nm4651862
per0002538,Klavdiya Kruchinina,nm4580194
per0002539,Natalia Sadovskaya,nm4638143
per0002540,Mikhail Ivanov,nm0412059
per0002541,Yefim Kopelyan,nm0465748
per0002542,Gennadi Karnovich-Valua,nm0439838
per0002543,Aleksandr Borisov,nm0096835
per0002544,Kote Daushvili,nm0202441
per0002545,Yuliya Predtechenskaya,nm0695766
per0002546,Valentin Fromann,nm0296323
per0002547,Jakob Tiedtke,nm0862816
per0002548,Connie Hansen,nm2315206
per0002549,Marika Rökk,nm0753937
per0002550,Wolfgang Lukschy,nm0525742
per0002551,Walter Müller,nm0618337
per0002552,Grethe Weiser,nm0918780
per0002553,Karl Hannemann,nm0360380
per0002554,Egon Brosig,nm0112466
per0002555,Georg Alexander,nm0018437
per0002556,Wilhelm Schulte-Vogelheim,nm0776157
per0002557,Inge Drexel,nm0237768
per0002558,Johanna Ewald,nm0263831
per0002559,Victor Janson,nm0418131
per0002560,Julius Brandt,nm0104948
per0002561,Erwin Fichtner,nm0275670
per0002562,Walter Bechmann,nm0065016
per0002563,Karl Etlinger,nm0262134
per0002564,Klavdiya Lepanova,nm0503225
per0002565,Margarita Gromyko,nm0343064
per0002566,Boris Kudryavtsev,nm0473832
per0002567,Viktor Khokhryakov,nm0451749
per0002568,Viktor Proklov,nm0698577
per0002569,Tamara Belyayeva,nm1697210
per0002570,Vali Galimov,nm7530657
per0002571,Gimaletdin Mingazhev,nm7530653
per0002572,Rim Syrtlanov,nm7530655
per0002573,Khaziakhmet Bukharskiy,nm7530658
per0002574,Arslan Muboryakov,nm0610810
per0002575,Abdullamin Zubairov,nm7530654
per0002576,Sakhi Saitov,nm7530656
per0002577,Ivan Sadovskiy,nm5413227
per0002578,F. Dubrovsky,nm1014724
per0002579,I. Chubelyeva,nm1815457
per0002580,Kabil Halikov,nm0451754
per0002581,P. Karpova,nm1815930
per0002582,Seifi Alimov,nm1815194
per0002583,J.B.S. Haldane,nm2138414
per0002584,Walter B. Cannon,nm7685408
per0002585,Nina Arkhipova,nm0035057
per0002586,Iosif Vankov,nm0889164
per0002587,Aleksey Alekseev,nm0017945
per0002588,Yefim Berezin,nm0073660
per0002589,Irina Volodko,nm0901678
per0002590,A. Semenenko,nm5331883
per0002591,Nonna Yastrebova,nm0947746
per0002592,Aleksandra Trishko,nm1229119
per0002593,Nina Boldyreva,nm7530788
per0002594,Anatoli Nelidov,nm0625007
per0002595,Mansur Kamaletdinov,nm3483874
per0002596,Tatyana Piletskaya,nm0683391
per0002597,Mira Redina,nm0714911
per0002598,Viktor Kazanovich,nm0443605
per0002599,Vladimir Preobrazhenskiy,nm0696052
per0002600,Pyotr Leontyev,nm0503114
per0002601,Pyotr Berezov,nm0073667
per0002602,Mikhail Kalatozov,nm0435563
per0002603,Viktor Plotnikov,nm11390717
per0002604,Igor Smyslovskiy,nm0810765
per0002605,Sergei Yarov,nm0946520
per0002606,Tatyana Sezenyovskaya,nm0786912
per0002607,Igor Klemenkov,nm2145841
per0002608,Yelena Yunger,nm0950967
per0002609,Paul Ellis,nm0255016
per0002610,Mary Louise Miller,nm0588928
per0002611,Hobart Bosworth,nm0098376
per0002612,Corinne Griffith,nm0341464
per0002613,John Bowers,nm0101071
per0002614,Anne Schaefer,nm0769584
per0002615,Jaroslav Seník,nm0784312
per0002616,Dr. Peyer,nm3317045
per0002617,Gustav Nezval,nm0628708
per0002618,Jirina Petrovická,nm0678330
per0002619,Paula Valenska,nm0884027
per0002620,Alois Dvorský,nm0245359
per0002621,Jirí Hurta,nm2461420
per0002622,Vladimír Hlavatý,nm0387192
per0002623,George Pravda,nm0695590
per0002624,Jan W. Speerger,nm0817581
per0002625,Ladislav Hajek,nm2063508
per0002626,Ferdinand Jarkovský,nm0418721
per0002627,Darja Hajská,nm0354533
per0002628,Ladislav H. Struna,nm0835336
per0002629,Eduard Linkers,nm0512924
per0002630,Marie Nademlejnská,nm0618856
per0002631,Frantisek Marek,nm0546389
per0002632,Ippolit Novsky-Semyonovsky,nm1031686
per0002633,Konstantin Smirnov,nm4535967
per0002634,Valentin Yantsat,nm0946276
per0002635,Valentin Litovsky,nm3821623
per0002636,L. Mazin,nm0563304
per0002637,Anatoli Muruzin,nm0555485
per0002638,Aleksandr Geirot,nm0311996
per0002639,Ivan Paramonov,nm0660910
per0002640,Joyce Carey,nm0136983
per0002641,Derek Elphinstone,nm0255576
per0002642,Robert Sansom,nm0763059
per0002643,Bernard Miles,nm0587061
per0002644,Philip Friend,nm0295546
per0002645,Michael Wilding,nm0928697
per0002646,Michael Whittaker,nm0926451
per0002647,Kenneth Carten,nm0141432
per0002648,John Varley,nm0890044
per0002649,Caven Watson,nm0914539
per0002650,Chimmo Branson,nm0105221
per0002651,Ballard Berkeley,nm0075326
per0002652,Celia Johnson,nm0424743
per0002653,John Mills,nm0590055
per0002654,Hubert Gregg,nm0339579
per0002655,James Donald,nm0232019
per0002656,Kay Walsh,nm0909727
per0002657,Frunze Dovlatyan,nm0235583
per0002658,David Malyan,nm0540898
per0002659,L. Zohrabyan,nm1343866
per0002660,Avet Avetisyan,nm0043100
per0002661,L. Shahparonyan,nm1617225
per0002662,Arman Kotikyan,nm1342751
per0002663,Hasmik Agopyan,nm0013184
per0002664,Grigor Avetyan,nm1212367
per0002665,Murad Kostanyan,nm1342749
per0002666,Tigran Ayvazyan,nm1341831
per0002667,Tatyana Makhmuryan,nm0538541
per0002668,Vaghinak Marguni,nm1342927
per0002669,Hrachia Nersisyan,nm0626287
per0002670,Arus Asryan,nm1341819
per0002671,Mikhail Vorobyov,nm0903489
per0002672,Lyudmila Zankovskaya,nm3890975
per0002673,Alla Kazanskaya,nm0443606
per0002674,Nikolai Chindorin,nm5815785
per0002675,Aleksandr Duletov,nm5815787
per0002676,Nina Zavarova,nm1253863
per0002677,Oleg Bant,nm1250633
per0002678,Aleksei Kelberer,nm0445405
per0002679,Galina Kireyevskaya,nm1251962
per0002680,Olga Toropova,nm13567858
per0002681,Georgiy Subbotin,nm3505781
per0002682,Erdni Mandzhiyev,nm3506533
per0002683,Yu-Fey Bustrem,nm3506496
per0002684,Boris Tolgayev,nm3506756
per0002685,J. Zai,nm3507856
per0002686,Georgi Tusuzov,nm0878269
per0002687,Fyodor Nikitin,nm0631705
per0002688,Irina Bolshakova,nm0093297
per0002689,Svetlana Pryadilova,nm0699328
per0002690,Pyotr Starkovsky,nm0823351
per0002691,Mariya Babanova,nm0044747
per0002692,Klavdiya Koreneva,nm4220266
per0002693,Rina Zelyonaya,nm0954702
per0002694,Georgiy Yumatov,nm0950881
per0002695,B. Zhuravlyov,nm1408347
per0002696,Stepan Balashov,nm1405933
per0002697,Vladimir Moskvin,nm1592333
per0002698,Yevgeny Gurov,nm0348718
per0002699,Hilde Adolphi,nm0012356
per0002700,Wanda Peters,nm1261271
per0002701,Erna Sellmer,nm0783422
per0002702,Wolfgang Dohnberg,nm0230650
